EOS-445	2023-05-04	10:10:03	2000.7517	0	0.0089	0.0011	1983.3971	-8.5	5.3	0.3906	-0.0870	0.0012	0.0519	17.3886	60	0.310	1.346256	103.680492	100.00	1.458033	103.817513	40.6	11011
EOS-445	2023-05-04	10:11:03	2000.7510	0	0.0084	0.0011	1983.3965	-8.6	4.9	0.3938	-0.0872	0.0011	0.0519	17.3886	60	0.310	1.346256	103.680492	100.00	1.458035	103.817513	40.6	11011
EOS-445	2023-05-04	10:12:03	2000.7504	0	0.0118	0.0015	1983.3965	-8.6	4.6	0.3923	-0.0873	0.0009	0.0516	17.3886	60	0.310	1.346256	103.680492	100.00	1.458038	103.817513	40.6	11011
EOS-445	2023-05-04	10:15:11	2000.7730	0	0.0137	0.0018	1983.4191	6.8	4.8	0.3861	-0.0876	0.0008	0.0520	17.3888	60	0.310	1.346256	103.680492	100.00	1.458088	103.817413	39.8	11011
EOS-445	2023-05-04	10:16:11	2000.7712	0	0.0086	0.0011	1983.4173	7.5	4.5	0.3960	-0.0876	0.0008	0.0519	17.3888	60	0.310	1.346256	103.680492	100.00	1.458092	103.817413	39.8	11011
EOS-445	2023-05-04	10:17:11	2000.7729	0	0.0091	0.0012	1983.4183	10.0	4.6	0.3907	-0.0877	0.0014	0.0520	17.3888	60	0.310	1.346256	103.680492	100.00	1.458092	103.817413	39.8	11011
EOS-445	2023-05-04	10:22:56	2000.7645	0	0.0094	0.0012	1983.4101	10.7	2.2	0.3883	-0.0879	0.0015	0.0517	17.3891	60	0.310	1.346256	103.680492	100.00	1.458153	103.817337	39.0	11011
EOS-445	2023-05-04	10:23:56	2000.7644	0	0.0108	0.0014	1983.4081	16.5	-1.1	0.3895	-0.0879	0.0034	0.0517	17.3891	60	0.310	1.346256	103.680492	100.00	1.458153	103.817337	38.9	11011
EOS-445	2023-05-04	10:24:56	2000.7645	0	0.0109	0.0014	1983.4075	18.5	-5.5	0.3864	-0.0878	0.0043	0.0514	17.3891	60	0.310	1.346256	103.680492	100.00	1.458155	103.817337	38.9	11011
EOS-445	2023-05-04	10:28:27	2000.7721	0	0.0102	0.0013	1983.4188	-1.6	2.2	0.3919	-0.0877	0.0001	0.0516	17.3893	60	0.310	1.346256	103.680492	100.00	1.458217	103.817245	38.7	11011
EOS-445	2023-05-04	10:29:27	2000.7727	0	0.0114	0.0015	1983.4193	-2.0	1.8	0.3893	-0.0877	0.0002	0.0516	17.3893	60	0.310	1.346256	103.680492	100.00	1.458217	103.817245	38.8	11011
EOS-445	2023-05-04	10:30:27	2000.7732	0	0.0107	0.0014	1983.4198	-1.1	1.1	0.3953	-0.0876	0.0001	0.0516	17.3894	60	0.310	1.346256	103.680492	100.00	1.458213	103.817245	38.8	11011
EOS-445	2023-05-04	10:35:01	2000.7690	0	0.0101	0.0013	1983.4145	3.8	-4.1	0.3893	-0.0872	0.0004	0.0517	17.3895	60	0.310	1.346256	103.680492	100.00	1.458263	103.817169	37.7	11011
EOS-445	2023-05-04	10:36:01	2000.7681	0	0.0091	0.0012	1983.4136	5.3	-4.0	0.3867	-0.0871	0.0005	0.0515	17.3896	60	0.310	1.346256	103.680492	100.00	1.458260	103.817169	37.7	11011
EOS-445	2023-05-04	10:37:01	2000.7693	0	0.0100	0.0013	1983.4148	5.7	-5.1	0.3867	-0.0870	0.0007	0.0512	17.3896	60	0.310	1.346256	103.680492	100.00	1.458258	103.817169	37.7	11011
EOS-445	2023-05-04	10:40:29	2000.7703	0	0.0091	0.0012	1983.4155	2.5	-3.5	0.3872	-0.0865	0.0003	0.0513	17.3897	60	0.310	1.346256	103.680492	100.00	1.458308	103.817093	38.2	11011
EOS-445	2023-05-04	10:41:29	2000.7699	0	0.0086	0.0011	1983.4147	3.9	-5.1	0.3873	-0.0863	0.0006	0.0512	17.3898	60	0.310	1.346256	103.680492	100.00	1.458307	103.817093	38.2	11011
EOS-445	2023-05-04	10:42:29	2000.7700	0	0.0101	0.0013	1983.4144	5.0	-7.1	0.3823	-0.0861	0.0009	0.0510	17.3898	60	0.310	1.346256	103.680492	100.00	1.458307	103.817093	38.2	11011
EOS-445	2023-05-04	10:45:34	2000.7979	0	0.0070	0.0009	1983.4415	1.0	-8.8	0.3836	-0.0855	0.0009	0.0511	17.3899	60	0.310	1.346256	103.680492	100.00	1.458358	103.817009	37.3	11011
EOS-445	2023-05-04	10:46:34	2000.7992	0	0.0081	0.0010	1983.4422	3.0	-10.8	0.3882	-0.0853	0.0014	0.0509	17.3900	60	0.310	1.346256	103.680492	100.00	1.458353	103.817009	37.2	11011
EOS-445	2023-05-04	10:47:34	2000.7984	0	0.0098	0.0013	1983.4400	6.3	-13.0	0.3884	-0.0851	0.0026	0.0509	17.3900	60	0.310	1.346256	103.680492	100.00	1.458348	103.817009	37.2	11011
EOS-445	2023-05-04	10:50:09	2000.8043	0	0.0111	0.0014	1983.4474	-1.3	-1.4	0.3879	-0.0845	0.0001	0.0512	17.3901	60	0.310	1.346256	103.680492	100.00	1.458412	103.816933	36.2	11011
EOS-445	2023-05-04	10:51:09	2000.8049	0	0.0085	0.0011	1983.4475	-3.0	-1.4	0.3859	-0.0842	0.0002	0.0512	17.3902	60	0.310	1.346256	103.680492	100.00	1.458408	103.816933	36.2	11011
EOS-445	2023-05-04	10:52:09	2000.8033	0	0.0123	0.0016	1983.4457	-1.9	-1.4	0.3871	-0.0840	0.0001	0.0513	17.3902	60	0.310	1.346256	103.680492	100.00	1.458403	103.816933	36.1	11011
EOS-445	2023-05-04	10:55:22	2000.8525	0	0.0096	0.0012	1983.4937	0.5	-5.8	0.3826	-0.0831	0.0004	0.0511	17.3903	60	0.310	1.346256	103.680492	100.00	1.458455	103.816864	35.9	11011
EOS-445	2023-05-04	10:56:22	2000.8522	0	0.0094	0.0012	1983.4929	-0.4	-5.2	0.3943	-0.0828	0.0004	0.0513	17.3904	60	0.310	1.346256	103.680492	100.00	1.458452	103.816864	35.9	11011
EOS-445	2023-05-04	10:57:22	2000.8513	0	0.0117	0.0015	1983.4916	-0.4	-5.1	0.3896	-0.0824	0.0004	0.0513	17.3904	60	0.310	1.346256	103.680492	100.00	1.458450	103.816864	35.9	11011
EOS-445	2023-05-04	10:59:48	2000.8795	0	0.0092	0.0012	1983.5186	-7.2	-3.4	0.3920	-0.0817	0.0008	0.0512	17.3905	60	0.310	1.346256	103.680492	100.00	1.458511	103.816765	35.2	11011
EOS-445	2023-05-04	11:00:48	2000.8808	0	0.0086	0.0011	1983.5199	-5.7	-3.6	0.3837	-0.0813	0.0005	0.0511	17.3905	60	0.310	1.346256	103.680492	100.00	1.458513	103.816765	35.2	11011
EOS-445	2023-05-04	11:01:48	2000.8810	0	0.0130	0.0017	1983.5195	-6.0	-3.9	0.3899	-0.0810	0.0007	0.0512	17.3906	60	0.310	1.346256	103.680492	100.00	1.458513	103.816765	35.2	11011
EOS-445	2023-05-04	11:06:13	2000.8513	0	0.0085	0.0011	1983.4882	2.1	4.2	0.3934	-0.0793	0.0003	0.0514	17.3907	60	0.310	1.346256	103.680492	100.00	1.458588	103.817055	34.8	11011
EOS-445	2023-05-04	11:07:13	2000.8514	0	0.0101	0.0013	1983.4878	-0.3	4.7	0.3908	-0.0789	0.0003	0.0514	17.3908	60	0.310	1.346256	103.680492	100.00	1.458590	103.817055	34.8	11011
EOS-445	2023-05-04	11:08:13	2000.8531	0	0.0091	0.0012	1983.4891	-0.7	5.5	0.3903	-0.0785	0.0004	0.0513	17.3908	60	0.310	1.346256	103.680492	100.00	1.458590	103.817055	34.8	11011
EOS-445	2023-05-04	11:14:04	2000.9551	0	0.0132	0.0017	1983.5876	8.2	-1.4	0.3965	-0.0759	0.0008	0.0515	17.3910	60	0.310	1.346256	103.680492	100.00	1.458637	103.816635	33.7	11011
EOS-445	2023-05-04	11:15:04	2000.9540	0	0.0078	0.0010	1983.5862	7.6	-0.7	0.3925	-0.0755	0.0005	0.0517	17.3911	60	0.310	1.346256	103.680492	100.00	1.458638	103.816635	33.7	11011
EOS-445	2023-05-04	11:16:04	2000.9535	0	0.0089	0.0012	1983.5853	7.2	-1.0	0.3781	-0.0750	0.0006	0.0515	17.3911	60	0.310	1.346256	103.680492	100.00	1.458640	103.816635	33.7	11011
EOS-445	2023-05-04	11:19:41	2001.0424	0	0.0112	0.0014	1983.6729	1.4	-1.5	0.3968	-0.0732	0.0001	0.0514	17.3913	60	0.310	1.346256	103.680492	100.00	1.458732	103.816483	29.9	11011
EOS-445	2023-05-04	11:20:41	2001.0430	0	0.0102	0.0013	1983.6725	1.6	-3.2	0.3924	-0.0727	0.0003	0.0516	17.3913	60	0.310	1.346256	103.680492	100.00	1.458728	103.816483	30.0	11011
EOS-445	2023-05-04	11:21:41	2001.0427	0	0.0090	0.0012	1983.6719	1.0	-2.9	0.3845	-0.0722	0.0001	0.0516	17.3913	60	0.310	1.346256	103.680492	100.00	1.458725	103.816483	30.0	11011
EOS-445	2023-05-04	11:25:56	2001.1479	0	0.0123	0.0016	1983.7747	0.2	0.4	0.3930	-0.0699	0.0000	0.0515	17.3915	60	0.310	1.346256	103.680492	100.00	1.458773	103.816322	29.7	11011
EOS-445	2023-05-04	11:26:56	2001.1493	0	0.0110	0.0014	1983.7756	-0.6	0.7	0.3886	-0.0693	0.0000	0.0514	17.3915	60	0.310	1.346256	103.680492	100.00	1.458772	103.816322	29.7	11011
EOS-445	2023-05-04	11:27:56	2001.1475	0	0.0075	0.0010	1983.7732	0.0	1.3	0.3867	-0.0687	0.0000	0.0514	17.3916	60	0.310	1.346256	103.680492	100.00	1.458770	103.816322	29.7	11011
EOS-445	2023-05-04	11:31:18	2001.2135	0	0.0086	0.0011	1983.8317	5.8	-19.9	0.3900	-0.0667	0.0055	0.0513	17.3917	60	0.310	1.346256	103.680492	100.00	1.458862	103.816139	30.0	11011
EOS-445	2023-05-04	11:32:18	2001.2149	0	0.0137	0.0018	1983.8140	19.7	-41.3	0.3875	-0.0661	0.0239	0.0513	17.3918	60	0.310	1.346256	103.680492	100.00	1.458862	103.816139	30.1	11011
EOS-445	2023-05-04	11:33:18	2001.2174	0	0.0121	0.0016	1983.7893	28.7	-59.1	0.3882	-0.0655	0.0506	0.0513	17.3918	60	0.310	1.346256	103.680492	100.00	1.458863	103.816139	30.1	11011
EOS-445	2023-05-04	11:39:08	2001.2702	0	0.0084	0.0011	1983.8883	0.9	-1.9	0.3937	-0.0618	0.0001	0.0515	17.3920	60	0.310	1.346256	103.680492	100.00	1.458961	103.816002	29.8	11011
EOS-445	2023-05-04	11:40:08	2001.2691	0	0.0087	0.0011	1983.8866	-0.2	-1.8	0.3928	-0.0611	0.0001	0.0515	17.3921	60	0.310	1.346256	103.680492	100.00	1.458960	103.816002	29.8	11011
EOS-445	2023-05-04	11:41:08	2001.2692	0	0.0082	0.0011	1983.8860	-0.6	-1.4	0.3914	-0.0604	0.0001	0.0514	17.3921	60	0.310	1.346256	103.680492	100.00	1.458960	103.816002	29.8	11011
EOS-445	2023-05-04	11:47:54	2000.8529	0	0.0091	0.0012	1983.4636	6.2	-4.7	0.3883	-0.0557	0.0007	0.0518	17.3924	60	0.310	1.346256	103.680492	100.00	1.458568	103.817055	30.1	11011
EOS-445	2023-05-04	11:48:54	2000.8549	0	0.0096	0.0012	1983.4651	6.6	-4.2	0.3906	-0.0549	0.0007	0.0517	17.3924	60	0.310	1.346256	103.680492	100.00	1.458570	103.817055	30.1	11011
EOS-445	2023-05-04	11:49:54	2000.8530	0	0.0065	0.0008	1983.4623	7.8	-3.6	0.3975	-0.0542	0.0009	0.0515	17.3924	60	0.310	1.346256	103.680492	100.00	1.458572	103.817055	30.2	11011
